kvk_number	name	sbi_code	sbi_code_description	city	all_names
30148110	ZorgTTP	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Houten	['stichting zorgttp', 'stichting infoservices', 'stichting ttp infos', 'zorgttp']
58913009	QA Consultancy	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Amersfoort	['q&a research & consultancy', 'q&a', 'q & a onderzoek', 'qa consultancy', 'wugly', 'q&a insights']
55830900	Geckotools	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Naarden	['geckotools']
32083145	RoutIT	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Ede	['routit']
20141659	Espresso gridpoint	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Gouda	['espresso gridpoint', 'egp']
08086235	MCX Administration Services	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Apeldoorn	['mcx administration services']
52815323	Hostednl	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Zevenaar	['netkingsnl', 'optimera', 'optimeranl', 'sharepointhostingpsworldpsworldcompsserverpsservernl', 'onlinestats', 'hosted internet solutions', 'triple internet solutions', 'hostednl internet solutions', 'whitelabel solutionsps hostingpshostingnloetbalinfooetbalinfonl', 'hosted uw internet specialist', 'cloudhosting', 'netkings', 'managednl', 'onlinewerkplekkennl', 'colocatednl', 'onlinewerkplekkedatact', 'domeinmonsternl', 'sharepointhostingnl', 'onlinestatsnl', 'whitelabel hosting solutions', 'hostednl', 'cloudhostingnl', 'colocated', 'digicmsnl', 'hostednl uw internet specialist', 'domeinmonster', 'datactnl']
64327744	Intomart GfK	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Amstelveen	['ifr nederland', 'ifr belgië', 'intomart gfk', 'gfk netherlands', 'gfk']
65508416	Usabilla	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten		['usabilla holding', 'usabilla']
56504047	Eaglescience	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Amsterdam	['eaglescience']
24429748	TeleCityGroup Netherlands	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Amsterdam	['equinixirtu secure webserv', 'equinix', 'telecitygroup netherlands', 'telecityirtu secure']
59597291	solvinity	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Amsterdam	['asp4all bitbrains', 'solvinity']
30215317	Pincode Telenet	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Woerden	['bcm', 'pincode telenet international', 'pincode telenet', 'bcmuitwijk']
09110678	Symax	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Nijmegen	['mextra', 'symax']
61452416	enepa	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Horst	['enepa energiedata', 'enepa']
63955903	in4datascience	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Den Dolder	['in4datascience']
20113035	Damovo Nederland	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Utrecht	['damovo belgium', 'damovo nederland']
14104207	NLH-Net	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Sint-Oedenrode	['ozmo', 'nlh-net', 'ozmo cloud communications']
66521378	Datacenter Brabant	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Alblasserdam	['dataplace arnhem', 'eurofiber datacenter groenekaeurofiber datacenter utrecht', 'dp holding', 'dataplace brabant', 'dataplace', 'eurofiber co-locatie', 'datacenter brabant', 'dataplace waalwijk', 'dataplace rotterdam', 'dataplace utrecht', 'eurofiber dataplex', 'datacenter arnhem', 'eurofiber datacenter', 'speedataplace amsterdam']
34274550	Bitlibre	6311.0	Gegevensverwerking, webhosting en aanverwante activiteiten	Badhoevedorp	['bitlibre', 'atobe holding']
59819588	w2n engineers	7112.0	Ingenieurs en overig technisch ontwerp en advies	Drachten	['w2n engineers']
24171334	boag	7112.0	Ingenieurs en overig technisch ontwerp en advies	Capelle aan den IJssel	['boag - part of drees & sommer', 'boag', 'boag advies & management', 'boag bouw advies groep']
67864554	lanten ingenieursbureau	7112.0	Ingenieurs en overig technisch ontwerp en advies	Bunschoten-Spakenburg	['lanten ingenieursbureau', 'uw agrarisch bouwadviseur', 'embato']
66360838	huibers constructieadvies	7112.0	Ingenieurs en overig technisch ontwerp en advies	Broek op Langedijk	['huibers constructieadvies']
09052991	DGMR Raadgevende Ingenieurs	7112.0	Ingenieurs en overig technisch ontwerp en advies	Arnhem	['dgmr raadgevende ingenieurs', 'dgmr', 'dgmr-raadgevend ingenieurs']
24304395	Sauvage Innovatie	7112.0	Ingenieurs en overig technisch ontwerp en advies	Rotterdam	['sauvage innovatie']
24288073	Van Kessel Sport en Cultuurtechniek	7112.0	Ingenieurs en overig technisch ontwerp en advies	Buren	['wegenbouw stevin zuid-holland noord', 'van kessel sport en cultuurtechniek', 'van kessel sport en cultuurtechniekan kessel sport en cultuurtechniek iadraivan kessel bronbemaling']
20133100	Antea Group	7112.0	Ingenieurs en overig technisch ontwerp en advies	Capelle aan den IJssel	['antea realisatie', 'oranjewoud realisatie', 'antea group']
30052673	BBN	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amsterdam	['bbn', 'bureau bouwcoördinatie nederland', 'bbbbn adviseurs']
51077604	antecy	7112.0	Ingenieurs en overig technisch ontwerp en advies	Hoevelaken	['antecy']
09084932	coöperatieve vereniging de bouwkunst ua	7112.0	Ingenieurs en overig technisch ontwerp en advies	Arnhem	['coöperatieve vereniging de bouwkunst ua']
08146211	ditt	7112.0	Ingenieurs en overig technisch ontwerp en advies	Almelo	['ditt design+build', 'de vastgoedinrichter', 'skepp design+build', 'ditt', 'ditt officemakers']
32069286	KWA Bedrijfsadviseurs	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amersfoort	['krachtwerktuigen bedrijfsadviseurs', 'kwa', 'kwa bedrijfsadviseurs']
24246944	ADTS	7112.0	Ingenieurs en overig technisch ontwerp en advies	Capelle aan den IJssel	['adts', 'adts consultancy']
67046177	SBB	7112.0	Ingenieurs en overig technisch ontwerp en advies	2950 Kapellen Àntwerpen	['sbsbb solutions', 'sbb']
24400015	AMV Advies	7112.0	Ingenieurs en overig technisch ontwerp en advies	Hellevoetsluis	['a&mv advies', 'argus training en inspectie west', 'amv advies']
67738753	global green buildings	7112.0	Ingenieurs en overig technisch ontwerp en advies	Bilthoven	['global green buildings']
34034240	vicoma engineering	7112.0	Ingenieurs en overig technisch ontwerp en advies	Velsen-Noord	['educo', 'vicoma engineering', 'vicoma engineeringicoma engineeringicoma velsen', 'technisch handels- en adviesbureau']
27258300	ardura	7112.0	Ingenieurs en overig technisch ontwerp en advies	Leidschendam	['ardura']
51283522	ingenieursbureau 2 steps ahead	7112.0	Ingenieurs en overig technisch ontwerp en advies	Hengevelde	['uwbespaaradviseur', '2 steps ahead', 'ingenieursbureau 2 steps ahead', '2 sa']
34088004	raadschelders bouwadvies	7112.0	Ingenieurs en overig technisch ontwerp en advies	Spaarndam	['raadschelders bouwadvies']
24352575	KH-Engineering	7112.0	Ingenieurs en overig technisch ontwerp en advies	Schiedam	['kh engineering', 'kh-engineering']
39090359	buildinglabel	7112.0	Ingenieurs en overig technisch ontwerp en advies	Zeewolde	['buildinglabelcom', 'buildinglabel']
34233849	innofunding	7112.0	Ingenieurs en overig technisch ontwerp en advies	Haarlem	['innofunding']
27340502	Ampelmann Operations	7112.0	Ingenieurs en overig technisch ontwerp en advies	Delft	['ampelmann operations', 'ampelman']
38021171	Facto	7112.0	Ingenieurs en overig technisch ontwerp en advies	Deventer	['dhg nederland', 'facto deventer', 'facto geo', 'dhv/van heugten geodesie', 'facto', 'polybit']
32098367	Geluidconsult	7112.0	Ingenieurs en overig technisch ontwerp en advies	Hoogland	['geluidconsult', 'omegam-geluid']
14076258	ascem	7112.0	Ingenieurs en overig technisch ontwerp en advies	Rheden	['ascem', 'apm laboratorium', 'apm applied process & material consultants']
18124356	adrt	7112.0	Ingenieurs en overig technisch ontwerp en advies	Woudrichem	['adrt', 'adrt adviesburo voor daken vof']
24394691	de korte techniek	7112.0	Ingenieurs en overig technisch ontwerp en advies	Papendrecht	['de korte techniek']
67767079	keuringshuis	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amersfoort	['bouwkundige keuring maastricht', 'ada keur', 'keuringshuis', 'adagroup', 'adakeur']
78029910	Susteen	7112.0	Ingenieurs en overig technisch ontwerp en advies	's-Gravenhage	['susteen', 'susteesusteen nederland']
14097018	Electude Development	7112.0	Ingenieurs en overig technisch ontwerp en advies	Nuenen	['electude development isual partners', 'electude development']
30169759	Aveco de Bondt	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amersfoort	['aveco de bondt']
71390537	Cellbond	7112.0	Ingenieurs en overig technisch ontwerp en advies	Delft	['cellbond']
09083146	BlueTerra	7112.0	Ingenieurs en overig technisch ontwerp en advies	Veenendaal	['industrial energy experts', 'blueterra', 'blueterra energy experts', 'energy experts international', 'energy matters', 'mvopunt']
27306946	G.J. van Tongeren Beheer	7112.0	Ingenieurs en overig technisch ontwerp en advies	's-Gravenhage	['g.j. van tongeren beheer']
27311612	Merosch	7112.0	Ingenieurs en overig technisch ontwerp en advies	Bodegraven	['merosch']
27243218	Over Morgen	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amersfoort	['4 motion advies in beweging', 'over morgen', '4tune grondbeleid & planeconomie', 'de nieuwe voorhoede', '4motion advies in beweging', 'over morgeover morgen']
32090966	HydroLogic Systems	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amersfoort	['hydrologic systems', 'hydronet']
18052302	Arjan Roza Lastechniek	7112.0	Ingenieurs en overig technisch ontwerp en advies	Meeuwen	['arjan roza lastechniek']
08135992	Flowcanto	7112.0	Ingenieurs en overig technisch ontwerp en advies	Zwolle	['flowcanto']
63013169	Gassner Biologisch Risico Advies	7112.0	Ingenieurs en overig technisch ontwerp en advies	Houten	['gassner biological risk consultancy', 'gassner biologisch risico advies']
20049212	bakx bouw- en adviesburo	7112.0	Ingenieurs en overig technisch ontwerp en advies	Oosterhout	['bakx bouw- en adviesburo']
64760405	bimprojects	7112.0	Ingenieurs en overig technisch ontwerp en advies	Alkmaar	['bimprojects']
17142581	skippon	7112.0	Ingenieurs en overig technisch ontwerp en advies	Drunen	['skippon', 'skipposkippon']
08186206	Sparkling projects	7112.0	Ingenieurs en overig technisch ontwerp en advies	Apeldoorn	['sparkling projects']
53950127	Demolis Vezelraad	7112.0	Ingenieurs en overig technisch ontwerp en advies	Appelscha	['demolis vezelraadezelraad', 'demolis vezelraad']
24396290	Nebest	7112.0	Ingenieurs en overig technisch ontwerp en advies	Vianen	['nebest survey', 'nebest']
20135172	Slootsmid	7112.0	Ingenieurs en overig technisch ontwerp en advies	Borculo	['slootsmid mesttechniek', 'slootsmid', 'slootsmid oudenbosch']
24240201	Adviesbureau KAP	7112.0	Ingenieurs en overig technisch ontwerp en advies	Werkendam	['adviesbureau kap']
73812773	JdO Consultancy	7112.0	Ingenieurs en overig technisch ontwerp en advies	Doetinchem	['jdo consultancy']
12028033	Peutz	7112.0	Ingenieurs en overig technisch ontwerp en advies	Haren Gn	['peutz', 'adviesbureau peutz en associes']
52072088	Inter Asset Management	7112.0	Ingenieurs en overig technisch ontwerp en advies	Hendrik-Ido-Ambacht	['inter legal advies', 'inter techniek', 'inter k & l advies', 'hro-adviseurs', 'inter geotechniek', 'inter delta nederland', 'inter contracting', 'inter legal consult', 'ribor nederland', 'inter project management', 'inter projectmanagement', 'inter groen advies', 'inter asset management']
65809300	Nederlandse Spoorwegen	7112.0	Ingenieurs en overig technisch ontwerp en advies	Arkel	['nederlandse spoorwegealom holding', 'nederlandse spoorwegen']
09122512	ingenieursbureau Land	7112.0	Ingenieurs en overig technisch ontwerp en advies	Ede	['ingenieursbureau land', 'lankelma ede']
60216107	HPG Advies	7112.0	Ingenieurs en overig technisch ontwerp en advies	Alkmaar	['hpg projects', 'hpg detachering', 'hpg advies']
30217564	Koperdraat Netwerk Advies	7112.0	Ingenieurs en overig technisch ontwerp en advies	De Bilt	['koperdraat netwerk advies', 'nivo network architects']
20104743	Wematech Bodem Adviseurs	7112.0	Ingenieurs en overig technisch ontwerp en advies	Oud Gastel	['wematech bodem adviseurs']
11070954	SafeConsult	7112.0	Ingenieurs en overig technisch ontwerp en advies	Vught	['safeconsult']
54576458	IKT Nederland	7112.0	Ingenieurs en overig technisch ontwerp en advies	Arnhem	['ikt - institut für unterirdische infrastruktur ggmbh', 'ikt nl', 'ikt nederland', 'ikt']
28087468	4construct	7112.0	Ingenieurs en overig technisch ontwerp en advies	Leiderdorp	['4construct']
08069170	aero-dynamiek	7112.0	Ingenieurs en overig technisch ontwerp en advies	Valkenswaard	['aero dynamiek', 'aero-dynamiek', 'imi aero-dynamiek']
39095575	epa-plan	7112.0	Ingenieurs en overig technisch ontwerp en advies	Lelystad	['epa-plan', 'certificaat-online', 'dubo-plawind-plazon-pla', 'duurzaam vastgoed lelystad', 'epa-plaepa-plan', 'cosource lelystad']
75124424	htv bouwtechniek	7112.0	Ingenieurs en overig technisch ontwerp en advies	's-Gravenhage	['dpv bouwtechniek', 'htv bouwtechniek']
62663836	van der burgt advies	7112.0	Ingenieurs en overig technisch ontwerp en advies	Den Dungen	['van der burgt adviesan der burgt advies', 'van der burgt advies']
69404917	wx vastgoed expertise	7112.0	Ingenieurs en overig technisch ontwerp en advies	Zwijndrecht	['bouwtec', 'xio fotografie', 'xio desigxioxio desig', 'energielabels nederland', 'bouwtechnische keuring nederland', 'wx vastgoed expertise', 'bouwtechnisch adviesbureau bouwtec', 'xioxio fotografie', 'bouwtechnische keuring rotterdam']
